id,text,label,mode
Ses04F_script03_1_F021,"Thank you, dear.  The same applies to you except that if I catch you so much as looking at another woman, I'll kill you.",excited,train&valid
Ses04F_script03_1_M027,Do you remember that awful scene in Venice?,neutral,train&valid
Ses04F_script03_1_F022,Which particular one?,excited,train&valid
Ses04F_script03_1_M028,The one where you bought that little painted wooden snake and put it on my bed.,neutral,train&valid
Ses04F_script03_1_F023,"Oh, Charles.  That was his name.  Charles he did wriggle so beautifully.",excited,train&valid
Ses04F_script03_1_M029,Horrible thing.  I hated it.,neutral,train&valid
Ses04F_script03_1_F024,"Yes, I know you did.  You threw him out of the window into the Grand Canal.  I don't think I'll ever forgive you for that.",excited,train&valid
Ses04F_script03_1_M030,How long did that row last?,neutral,train&valid
Ses04F_script03_1_M031,The worst one was in Cannes when your curling irons burnt holes in my dressing gown.,neutral,train&valid
Ses04F_script03_1_F026,It burnt my comb too and all the towels in the bathroom.,excited,train&valid
Ses04F_script03_1_F028,Then the manager came in and found us rolling about on the floor biting and scratching like panthers.,excited,train&valid
Ses04F_script03_1_F029,"How ridiculous.  How utterly, utterly ridiculous.",excited,train&valid
Ses04F_script03_1_F030,And very much sillier.,excited,train&valid
Ses04F_script03_2_M000,"As a matter of fact, the real cause of that row was Peter Burden.",neutral,train&valid
Ses04F_script03_2_M001,I knew nothing of the sort.  You took presents from him.,angry,train&valid
Ses04F_script03_2_M003,You went out of your way to torture me over Peter Burden.,angry,train&valid
Ses04F_script03_2_M005,You let him kiss you.  You said you did.,angry,train&valid
Ses04F_script03_2_F005,What of it?,angry,train&valid
Ses04F_script03_2_M006,What of it?,angry,train&valid
Ses04F_script03_2_M007,What about me?,angry,train&valid
Ses04F_script03_2_M008,"That's a nice point of view, I must say.",angry,train&valid
Ses04F_script03_2_F008,"Oh, dear.  I'm bored with this conversation.",frustrated,train&valid
Ses04F_script03_2_F009,No thanks.,frustrated,train&valid
Ses04F_script03_2_M010,"I'll have some myself, I think.",neutral,train&valid
Ses04F_script03_2_M012,You can hardly call three liquor glasses in the whole evening going on and on and on.,frustrated,train&valid
Ses04F_script03_2_F012,It's become a habit with you.,angry,train&valid
Ses04F_script03_2_F013,"Oh, don't be so stupid.",angry,train&valid
Ses04F_script03_2_M014,"Really, Amanda.",angry,train&valid
Ses04F_script03_2_F014,What?,angry,train&valid
Ses04F_script03_2_M015,Nothing.,angry,train&valid
Ses04F_script03_2_M016,"Going somewhere, my dear?",angry,train&valid
Ses04F_script03_2_F015,Just making myself fascinating for you.,frustrated,train&valid
Ses04F_script03_2_F016,The woman's job is to allure the man.  Watch me a minute will you.,frustrated,train&valid
Ses04F_script03_2_F017,"Oh, no it isn't",frustrated,train&valid
Ses04F_script03_2_F019,It doesn't seem to have worked such wonders with you.,angry,train&valid
Ses04F_script03_2_M021,"Snap, snap, snap like a little adder.",frustrated,train&valid
Ses04F_script03_2_F020,Adders don't snap they sting.,angry,train&valid
Ses04F_script03_2_F021,They sting.,angry,train&valid
Ses04F_script03_2_F022,"I don't care, okay.  Do you understand?  I don't care.  I don't mind if they bark and roll about like hoops.",angry,train&valid
Ses04F_script03_2_M024,Did you see much of Peter Burden after our divorce?,neutral,train&valid
Ses04F_script03_2_F023,"Yes, I did quite a lot.",angry,train&valid
Ses04F_script03_2_F024,Mind your own business.,angry,train&valid
Ses04F_script03_2_F025,You're quite insufferable.  I expect it's because you're drunk.,angry,train&valid
Ses04F_script03_2_M027,I'm not in the least drunk.,angry,train&valid
Ses04F_script03_2_F026,You always had a weak head.,angry,train&valid
Ses04F_script03_2_M028,I think I mentioned once before that I had three minute liquor glasses of brandy the whole evening long.  A child of two couldn't get drunk on that.,frustrated,train&valid
Ses04F_script03_2_F027,"On, the contrary.  A child of two could get violently drunk on only one glass of brandy.",angry,train&valid
Ses04F_script03_2_F028,"Oh, shut up.",angry,train&valid
Ses04F_script03_2_F029,"Not very funny, dear.  You'd better have some more brandy.",angry,train&valid
Ses04F_script03_2_M031,Very good idea.  I will.,angry,train&valid
Ses04F_script03_2_F030,Why?,angry,train&valid
Ses04F_script03_2_F031,There is no one upstairs.  It's a photographer's studio.,angry,train&valid
Ses04F_script03_2_M034,There are people downstairs I suppose.,angry,train&valid
Ses04F_script03_2_M035,This is no time of year for Tunis.,angry,train&valid
Ses04F_script03_2_F034,Very well if you insist on being boorish and idiotic.,angry,train&valid
Ses04F_script03_2_M037,Turn it off.  It's driving me mad.,angry,train&valid
Ses04F_script03_2_F035,You're far too temperamental.  Try to control yourself.,angry,train&valid
Ses04F_script03_2_F036,"Go away, go away.  I hate you.",angry,train&valid
Ses04F_script03_2_M039,"Amanda, listen.",angry,train&valid
Ses04F_script03_2_F037,Listen? Listen indeed.  I'm sick and tired of listening to you.  You damn sadistic bully.,angry,train&valid
Ses04F_script03_2_F038,Stop.,angry,train&valid
Ses04F_script03_2_M040,Very amusing.,angry,train&valid
Ses04F_script03_2_F039,"Stop, stop.  I hate you.  Do you hear?  You're conceited and overbearing and utterly impossible.",angry,train&valid
Ses04F_script03_2_M041,"You're a vile tempered, loose living, wicked little beast. And I hope I never see you again as long as I live.",angry,train&valid
Ses04F_script03_2_F040,"This is the end do you understand?  The end,",angry,train&valid
Ses04F_script03_2_M042,You're not going like this.,angry,train&valid
Ses04F_script03_2_F041,finally and forever,angry,train&valid
Ses04F_script03_2_F042,"Oh, I am.  Let go of me.",angry,train&valid
Ses04F_script03_2_M043,You're not.,angry,train&valid
Ses04F_script03_2_F043,"Oh, I hate you. It's a good thing that I found out in time what you're really like. Marry you again?  Never, never, never.",angry,train&valid
Ses04F_script03_2_M044,Shut up.  Shut up. I wouldn't marry you again if you came crawling to me on your bended knees.,angry,train&valid
Ses04F_script03_2_M045,"You're a mean, evil minded, little tempered witch. I hope to God I never set eyes on you again as long as I live. Whore.",angry,train&valid
Ses04F_script03_2_F044,I'd rather die in torment. Beast.  Brute.  Calf swine.,angry,train&valid
Ses02F_impro01_F000,"Hi. Excuse me.  Um, I'd like to put in this application for my registration.",neutral,train&valid
Ses02F_impro01_M000,Hi.,neutral,train&valid
Ses02F_impro01_M001,"Okay.  Let me see here.  Um, we need--we need your original birth certificate.",neutral,train&valid
Ses02F_impro01_M002,Right.  Well.  We still need it.,neutral,train&valid
Ses02F_impro01_F003,No it doesn't say it on the form.,frustrated,train&valid
Ses02F_impro01_F004,"I mean it just says that you need some form of identification, but it doesn't say what kind of identification.",frustrated,train&valid
Ses02F_impro01_F005,I mean if I had known--I would have brought it.,frustrated,train&valid
Ses02F_impro01_M004,um Sorry.,neutral,train&valid
Ses02F_impro01_M005,"Okay.  Um, I'm sorry but I--I can't help you.  You're gonna have to go back and uh...",frustrated,train&valid
Ses02F_impro01_F006,"Look, I've been waiting in line for a really long time.  I mean, you've seen how long it is.",frustrated,train&valid
Ses02F_impro01_F007,It's lunch hour.,frustrated,train&valid
Ses02F_impro01_M006,Right.  It's the D.M.V..,frustrated,train&valid
Ses02F_impro01_M007,"I know, it gets long, but I can't do anything without your--do you have Social Security card, maybe?",frustrated,train&valid
Ses02F_impro01_F008,"Well, no.  I mean, I don't carry my original documents with me because if those things get destroyed, then what do you, you know what I mean, like if I loose my wallet or something, I'll never have them again.",frustrated,train&valid
Ses02F_impro01_F009,I have my passport and I have my driver's license. And that's all I have.,frustrated,train&valid
Ses02F_impro01_M008,"Alright, I don't know what to tell you right.",frustrated,train&valid
Ses02F_impro01_M009,"I think you're just gonna--you're gonna have to get 'em and then you can back and then, we'll help you out.  Maybe, we can-",frustrated,train&valid
Ses02F_impro01_F010,"But, isn't there anything you can do.  Can't you make an exception this one time?  My picture is on both of those identifications.  It's not like you don't know that it's me.",frustrated,train&valid
Ses02F_impro01_M010,I can't.,frustrated,train&valid
Ses02F_impro01_F011,And I can give you my social--,frustrated,train&valid
Ses02F_impro01_M011,"I make an exception for you and I have to make an exception for everyone.  I mean, I-I've seen this before and I know it's frustrating, but there's nothing I can do. You just have to-",frustrated,train&valid
Ses02F_impro01_F012,"Well, I can give you my Social Security Number.",frustrated,train&valid
Ses02F_impro01_M012,"No, it's--",frustrated,train&valid
Ses02F_impro01_F013,And I can tell you where I was born and what time and by who and what day.,frustrated,train&valid
Ses02F_impro01_M013,"Okay.  But how do I--that's- that's not proof to me.  How do I know that, you know, that it's really you.  I need--",frustrated,train&valid
Ses02F_impro01_F014,I can't go--I have to go back to work.  I don't have time to go back to my house and get all of that stuff and then get back in line and wait for another forty five minutes.,frustrated,train&valid
Ses02F_impro01_M014,"Well, the weekends are not as busy.  Maybe you can uh, come and try to get here early--",frustrated,train&valid
Ses02F_impro01_F015,"Um, I have kids.  I have to take them places on the weekends.  I don't have time to come back here.  Please.  I really need you to help me.",frustrated,train&valid
Ses02F_impro01_M015,I can't.  There's nothing I can do.  I'm sorry.,frustrated,train&valid
Ses02F_impro01_F016,Well.  [BREATHING] I just--I just don't.  I-I'm sorry that I'm standing here-- But I can't leave. I-,frustrated,train&valid
Ses02F_impro01_F017,"I really need this done today.  As you can see, the deadline is almost up and I can't come back.",frustrated,train&valid
Ses02F_impro01_M017,"Ok, but you're right now you're holding up more people in line by standing here-- and letting",angry,train&valid
Ses02F_impro01_F018,"Well, why didn't the D.M.V. put that you needed your birth certificate on the application then?",angry,train&valid
Ses02F_impro01_M018,"I--when you're going to the D.M.V., you usually need pretty professional identification--",frustrated,train&valid
Ses02F_impro01_M019,"You know, Official documentation--",angry,train&valid
Ses02F_impro01_F019,"Yeah, but your birth certificate--I mean, who carries around their birth certificate?  Nobody does that.",angry,train&valid
Ses02F_impro01_M020,"No, but you come--you come to the D.M.V., it's something-- You should've- You should've figured--",frustrated,train&valid
Ses02F_impro01_F020,With your driver's license and your passport.  Just like everybody else.,angry,train&valid
Ses02F_impro01_M021,"But, without your drive--where-where- what about your identification without your driver's license?  I mean, you need--you needed something before then?",frustrated,train&valid
Ses02F_impro01_F021,"Who--you always use your driver's license.  I mean, you're not coming to the D.M.V. if you're not over sixteen and that's when you get your driver's license so you're never gonna need it anyway.",angry,train&valid
Ses02F_impro01_M022,"All right.  Well, um, you know, I'd love to help you, but--nothing I can do.",frustrated,train&valid
Ses02F_impro01_M023,"So, if you wanna go get your birth certificate, um, maybe come back--I don't--maybe you can talk to the person in the--in the front of line maybe.  I don't know.",frustrated,train&valid
Ses02F_impro01_F022,Do you have a supervisor?,frustrated,train&valid
Ses02F_impro01_M024,I am the supervisor.  So--,frustrated,train&valid
Ses02F_impro01_F023,"Well, thank you very much.  You've been very helpful.",frustrated,train&valid
Ses02F_impro03_F000,"Oh my God.  Guess what, guess what, guess what, guess what, guess what, guess what?",excited,train&valid
Ses02F_impro03_F001,"Well, guess.  Guess, guess, guess, guess.",excited,train&valid
Ses02F_impro03_M001,"Um, you--",neutral,train&valid
Ses02F_impro03_F002,Don't look at my left hand.,happy,train&valid
Ses02F_impro03_M004,That is great.  You look radiant.  I should've guess.,happy,train&valid
Ses02F_impro03_F004,I'm so excited.,excited,train&valid
Ses02F_impro03_M005,"Well, Tell me about him.  What happened.",excited,train&valid
Ses02F_impro03_F005,"Remember how we had that date?  And I was like, oh yeah, this is a date, whatever.",happy,train&valid
